Season,School,Conference,G,BA,OBPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OppDP,CS,Picked,SB,IBB,
2020,Eastern Ky.,OVC,14,0.314,0.42,118,465,146,34,8,229,11,108,70,19,5,10,100,14,9,,35,1,
2020,Eastern Mich.,MAC,14,0.229,0.296,63,481,110,18,2,141,3,56,32,16,5,5,116,13,4,,9,1,
2020,Elon,CAA,17,0.232,0.333,92,551,128,28,4,185,7,84,73,14,8,7,131,10,4,,17,1,
2020,ETSU,SoCon,15,0.292,0.401,117,496,145,34,9,260,21,108,72,23,7,5,138,6,5,,31,1,
2020,Evansville,MVC,16,0.224,0.341,69,527,118,20,2,178,12,66,76,21,6,6,126,7,4,,13,4,
2020,Fairfield,MAAC,11,0.207,0.287,35,353,73,10,1,94,3,35,34,7,3,2,110,8,4,,3,,
2020,Fairleigh Dickinson,NEC,13,0.238,0.338,59,424,101,20,1,150,9,48,53,11,,3,105,13,9,,11,,
2020,FGCU,ASUN,16,0.244,0.337,66,542,132,30,2,187,7,60,61,20,9,13,131,13,1,,16,4,
2020,FIU,C-USA,15,0.306,0.399,106,507,155,24,2,204,7,87,66,19,9,6,112,5,4,,28,,
2020,Fla. Atlantic,C-USA,16,0.243,0.37,99,515,125,20,2,203,18,87,88,20,7,1,138,9,,,9,1,
2020,Florida,SEC,17,0.285,0.386,123,600,171,32,1,268,21,106,88,14,6,2,167,9,4,,24,2,
2020,Florida A&M,MEAC,15,0.224,0.321,65,501,112,18,3,148,4,59,55,17,,5,165,6,6,,7,1,
2020,Florida St.,ACC,17,0.259,0.415,135,580,150,36,2,235,15,122,116,43,6,5,212,9,3,,19,5,
2020,Fordham,Atlantic 10,16,0.289,0.368,98,537,155,25,4,209,7,83,48,28,14,14,79,11,11,,45,2,
2020,Fresno St.,Mountain West,16,0.271,0.363,102,538,146,30,6,257,23,93,65,13,1,7,143,11,4,,15,3,
2020,Furman,SoCon,17,0.233,0.336,95,563,131,25,1,191,11,84,72,18,5,6,149,9,5,,12,2,
2020,Ga. Southern,Sun Belt,16,0.263,0.371,99,521,137,29,2,185,5,86,79,13,5,12,112,12,5,,16,5,
2020,Gardner-Webb,Big South,16,0.24,0.349,80,520,125,26,2,173,6,74,73,16,4,10,135,8,5,,10,3,
2020,George Mason,Atlantic 10,15,0.228,0.31,57,500,114,14,5,171,11,50,50,10,2,4,131,11,6,,3,,
2020,George Washington,Atlantic 10,16,0.25,0.322,53,524,131,21,1,163,3,50,44,13,3,6,109,12,7,,17,,
2020,Georgetown,Big East,17,0.238,0.345,85,589,140,21,2,192,9,76,83,15,3,5,197,8,7,,12,2,
2020,Georgia,SEC,18,0.277,0.394,128,603,167,29,1,252,18,116,94,30,12,10,140,9,4,,30,3,
2020,Georgia St.,Sun Belt,16,0.277,0.396,101,528,146,26,5,212,10,86,85,23,6,14,154,10,9,,23,6,
2020,Georgia Tech,ACC,16,0.277,0.381,102,538,149,35,5,236,14,90,82,17,14,3,165,8,2,,8,5,
2020,Gonzaga,WCC,16,0.265,0.344,78,550,146,22,5,202,8,72,51,19,7,7,98,13,3,,13,3,
2020,Grambling,SWAC,16,0.257,0.382,91,510,131,27,5,192,8,87,94,10,1,5,153,8,7,,14,,
2020,Grand Canyon,WAC,18,0.231,0.313,91,623,144,20,3,218,16,86,65,12,6,12,136,7,12,,16,4,
2020,Hartford,America East,12,0.244,0.335,55,398,97,10,,131,8,41,44,15,8,5,85,11,10,,17,1,
2020,Harvard,Ivy League,6,0.228,0.271,19,197,45,9,1,62,2,19,6,6,1,3,76,1,4,,3,,
2020,Hawaii,Big West,17,0.25,0.342,93,532,133,32,8,190,3,81,63,19,14,18,126,11,3,,12,1,
2020,High Point,Big South,16,0.265,0.359,75,532,141,31,1,204,10,67,64,18,8,3,101,17,9,,14,1,
2020,Hofstra,CAA,14,0.302,0.399,100,494,149,30,6,230,13,83,67,13,,12,125,16,11,,18,3,
2020,Holy Cross,Patriot,15,0.255,0.327,76,530,135,37,2,194,6,67,38,19,1,2,170,6,4,,7,1,
2020,Houston,AAC,15,0.213,0.322,76,502,107,22,3,180,15,69,65,17,3,13,152,7,4,,25,5,
2020,Houston Baptist,Southland,17,0.263,0.342,75,585,154,34,6,230,10,71,58,13,2,7,154,14,3,,13,3,
2020,Illinois,Big Ten,13,0.236,0.342,54,424,100,17,4,140,5,49,49,20,1,6,107,10,6,,15,1,
2020,Illinois St.,MVC,16,0.243,0.32,70,530,129,19,6,196,12,64,46,17,7,8,166,13,8,,6,1,
2020,Indiana,Big Ten,15,0.267,0.382,95,498,133,25,5,204,12,91,79,20,10,2,121,14,1,,9,2,
2020,Indiana St.,MVC,14,0.244,0.344,57,467,114,18,2,154,6,52,56,18,6,14,105,7,5,,7,1,
2020,Iona,MAAC,16,0.24,0.328,64,559,134,27,3,197,10,59,57,18,3,2,173,8,2,,9,3,
2020,Iowa,Big Ten,15,0.295,0.391,108,502,148,26,5,205,7,98,67,18,9,4,120,13,6,,15,,
2020,Jackson St.,SWAC,16,0.321,0.408,109,533,171,21,8,220,4,90,62,23,10,13,106,8,8,,42,1,
2020,Jacksonville,ASUN,18,0.241,0.35,86,580,140,34,3,207,9,80,77,23,6,17,122,6,8,,21,1,
2020,Jacksonville St.,OVC,15,0.262,0.333,86,561,147,30,3,210,9,77,58,5,6,8,125,3,4,,10,2,
2020,James Madison,CAA,16,0.289,0.388,102,533,154,24,3,217,11,94,69,24,10,12,108,19,10,,33,2,
2020,Kansas,Big 12,17,0.223,0.318,73,557,124,26,1,182,10,63,61,18,3,9,146,10,5,,15,3,
2020,Kansas St.,Big 12,17,0.269,0.351,103,573,154,37,4,238,13,95,62,15,8,9,130,8,9,,18,,
2020,Kennesaw St.,ASUN,18,0.281,0.375,118,613,172,32,2,232,8,105,89,8,8,10,145,17,8,,18,1,
2020,Kent St.,MAC,14,0.236,0.321,56,466,110,28,2,154,4,47,40,20,3,9,127,8,8,,23,1,
2020,Kentucky,SEC,17,0.301,0.401,135,579,174,35,3,281,22,132,68,34,8,2,111,13,9,,25,5,
2020,La Salle,Atlantic 10,14,0.262,0.347,75,478,125,24,2,183,10,66,58,8,7,4,119,6,5,,21,2,
2020,La.-Monroe,Sun Belt,17,0.311,0.433,155,570,177,27,6,267,17,131,105,23,7,12,131,10,8,,36,,
2020,Lafayette,Patriot,14,0.215,0.31,60,466,100,10,,137,9,54,51,15,4,7,156,6,8,,15,,
2020,Lamar University,Southland,17,0.261,0.332,89,575,150,27,6,207,6,83,53,14,11,8,120,6,3,,26,1,
2020,Lehigh,Patriot,15,0.239,0.317,64,536,128,16,3,183,11,60,54,8,2,2,167,5,5,,6,1,
2020,Liberty,ASUN,17,0.239,0.351,70,524,125,31,1,188,10,64,74,22,9,12,143,8,9,,6,1,
2020,Lipscomb,ASUN,16,0.261,0.361,99,547,143,23,2,215,15,88,74,18,12,10,161,5,2,,29,1,
2020,Little Rock,Sun Belt,17,0.264,0.338,76,564,149,22,1,215,14,66,53,12,5,6,155,6,10,,17,3,
2020,LIU,NEC,12,0.229,0.307,47,389,89,19,3,123,3,40,34,11,3,6,98,7,7,,20,,
2020,LMU (CA),WCC,16,0.218,0.326,88,568,124,24,2,167,5,71,84,12,11,14,146,9,12,,32,9,
2020,Long Beach St.,Big West,15,0.248,0.343,66,492,122,21,2,156,3,58,53,21,5,11,112,10,3,,14,2,
2020,Longwood,Big South,17,0.262,0.352,83,572,150,27,6,204,5,77,70,12,5,3,142,9,5,,20,1,
2020,Louisiana,Sun Belt,17,0.211,0.325,78,554,117,19,4,153,3,63,72,22,2,19,186,7,6,,23,,
2020,Louisiana Tech,C-USA,17,0.295,0.406,137,589,174,37,5,299,26,125,79,35,6,6,139,11,10,,17,2,
2020,Louisville,ACC,17,0.323,0.407,146,585,189,54,3,297,16,133,75,17,13,5,112,14,8,,36,4,
2020,LSU,SEC,17,0.253,0.358,97,533,135,19,4,204,14,89,75,16,7,8,130,13,7,,24,1,
2020,Maine,America East,13,0.187,0.271,36,412,77,15,,107,5,33,38,10,1,3,115,7,3,,5,,
2020,Manhattan,MAAC,14,0.232,0.335,55,456,106,19,5,147,4,49,45,27,4,9,100,13,5,,8,,
2020,Marist,MAAC,12,0.199,0.309,52,413,82,18,,106,2,47,60,8,4,8,129,9,3,,16,2,
2020,Marshall,C-USA,16,0.252,0.327,75,543,137,18,2,186,9,73,52,10,3,4,120,12,7,,12,,
2020,Maryland,Big Ten,15,0.258,0.417,111,489,126,30,1,203,15,94,96,43,7,7,133,12,3,,22,3,
2020,Massachusetts,Atlantic 10,9,0.218,0.292,18,280,61,11,1,80,2,16,24,6,2,,84,7,3,,6,,
2020,McNeese,Southland,17,0.313,0.396,134,579,181,28,7,271,16,125,68,20,13,1,134,2,6,,27,,
2020,Memphis,AAC,17,0.262,0.359,114,580,152,33,2,240,17,100,70,20,5,9,138,9,7,,19,3,
2020,Mercer,SoCon,16,0.271,0.381,104,549,149,35,3,235,15,97,68,30,1,14,130,9,6,,17,4,
2020,Merrimack,NEC,15,0.235,0.323,63,514,121,19,3,152,2,54,53,17,8,6,130,10,5,,10,1,
2020,Miami (FL),ACC,16,0.256,0.369,98,539,138,18,1,206,16,91,84,16,6,3,125,6,8,,14,5,
2020,Miami (OH),MAC,15,0.259,0.37,91,502,130,24,11,209,11,84,62,30,6,8,127,13,11,,20,,
2020,Michigan,Big Ten,15,0.249,0.355,72,515,128,24,2,177,7,59,70,17,4,5,143,9,8,,22,,
2020,Michigan St.,Big Ten,15,0.293,0.382,93,512,150,27,8,205,4,82,67,11,7,9,142,13,8,,31,1,
2020,Middle Tenn.,C-USA,17,0.249,0.337,78,558,139,22,3,206,13,66,64,13,6,10,130,12,7,1,23,1,
2020,Milwaukee,Horizon,15,0.196,0.257,37,501,98,17,6,142,5,33,28,14,1,1,150,11,4,,8,1,
2020,Minnesota,Big Ten,18,0.284,0.381,95,603,171,33,3,237,9,82,78,19,3,11,169,19,5,,12,4,
2020,Mississippi St.,SEC,16,0.26,0.356,85,524,136,26,2,199,11,77,70,11,5,3,117,7,7,,11,1,
2020,Mississippi Val.,SWAC,15,0.128,0.255,25,439,56,11,2,74,1,20,54,22,2,9,198,4,9,,33,1,
2020,Missouri,SEC,16,0.259,0.367,90,545,141,24,1,206,13,80,78,18,5,8,141,16,12,,28,1,
2020,Missouri St.,MVC,17,0.232,0.326,69,570,132,30,4,209,13,63,65,16,3,2,121,12,8,,18,2,
2020,Monmouth,MAAC,14,0.234,0.305,52,471,110,16,1,131,1,43,41,9,4,4,111,8,5,,10,1,
2020,Morehead St.,OVC,15,0.245,0.346,98,506,124,28,1,211,19,87,68,12,3,5,145,15,8,,13,,
2020,Mount St. Mary's,NEC,12,0.209,0.32,39,374,78,13,,97,2,34,54,8,2,6,69,7,4,,12,,
2020,Murray St.,OVC,17,0.313,0.384,143,594,186,37,5,305,24,130,63,11,9,4,102,10,4,,10,2,
2020,N.C. A&T,MEAC,17,0.247,0.361,82,558,138,22,2,173,3,67,78,26,8,17,128,16,7,,20,2,
2020,N.C. Central,MEAC,17,0.255,0.355,97,564,144,25,3,208,11,83,71,18,4,8,163,18,10,,19,3,
2020,Navy,Patriot,15,0.275,0.398,97,483,133,22,5,195,10,84,90,17,13,9,75,11,2,,8,3,
2020,NC State,ACC,17,0.323,0.424,153,594,192,43,6,331,28,144,96,14,8,5,149,4,3,,41,2,
2020,Nebraska,Big Ten,15,0.281,0.375,102,512,144,22,2,221,17,96,65,15,5,7,110,14,8,,9,1,
2020,Nevada,Mountain West,14,0.188,0.269,32,441,83,16,,120,7,31,34,16,3,6,117,8,2,,7,1,
2020,New Mexico,Mountain West,18,0.297,0.401,131,623,185,41,10,264,6,111,98,16,9,4,119,16,7,,35,3,
2020,New Mexico St.,WAC,16,0.32,0.446,153,550,176,40,7,281,17,142,105,26,8,1,135,12,5,,20,10,
2020,New Orleans,Southland,17,0.258,0.384,113,573,148,21,7,210,9,102,90,33,9,4,124,10,2,,19,2,
2020,Niagara,MAAC,16,0.241,0.333,83,548,132,34,3,208,12,68,66,12,5,5,184,7,5,,11,,
2020,Nicholls St.,Southland,18,0.229,0.35,78,581,133,22,1,169,4,58,80,30,4,7,170,12,9,,36,5,
2020,NJIT,ASUN,16,0.256,0.374,105,542,139,24,7,192,5,94,81,27,10,5,171,9,8,1,19,2,
2020,Norfolk St.,MEAC,16,0.252,0.335,65,547,138,25,,181,6,57,61,9,4,,114,10,11,,22,4,
2020,North Ala.,ASUN,16,0.192,0.306,51,485,93,15,2,121,3,43,69,13,5,10,153,9,10,,39,,
2020,North Carolina,ACC,19,0.263,0.372,137,638,168,33,6,273,20,122,99,19,13,5,133,13,4,,13,3,
2020,North Dakota St.,Summit League,17,0.242,0.349,81,549,133,22,4,187,8,77,65,30,10,10,154,11,6,,29,1,
2020,North Florida,ASUN,16,0.248,0.325,69,528,131,23,1,180,8,63,50,12,4,3,119,14,3,,8,,
2020,Northeastern,CAA,15,0.267,0.367,94,506,135,18,7,194,9,86,63,22,8,4,129,12,7,,15,1,
2020,Northern Colo.,WAC,17,0.209,0.308,64,536,112,25,5,180,11,58,73,7,7,,177,10,7,,19,,
2020,Northern Ill.,MAC,17,0.27,0.379,101,593,160,28,6,227,9,90,91,18,8,8,107,15,12,,21,3,
2020,Northern Ky.,Horizon,17,0.246,0.352,85,574,141,24,1,212,15,77,82,18,11,4,187,13,11,,19,,
2020,Northwestern,Big Ten,13,0.234,0.323,57,444,104,17,2,149,8,53,48,11,2,2,125,7,4,,12,,
2020,Northwestern St.,Southland,16,0.243,0.343,88,510,124,23,3,177,8,81,68,14,8,6,152,6,7,,15,1,
2020,Notre Dame,ACC,13,0.302,0.414,116,470,142,32,3,228,16,102,80,17,10,5,87,5,7,,35,3,
2020,Oakland,Horizon,12,0.238,0.36,42,362,86,13,2,115,4,38,67,5,5,8,113,11,3,,7,3,
2020,Ohio,MAC,15,0.206,0.287,45,470,97,16,1,130,5,38,48,7,4,5,151,6,3,,14,,
2020,Ohio St.,Big Ten,14,0.242,0.347,79,480,116,21,2,171,10,72,65,16,7,3,129,13,4,,11,1,
2020,Oklahoma,Big 12,18,0.279,0.362,113,613,171,41,8,282,18,98,71,15,11,11,135,5,6,,32,5,
2020,Oklahoma St.,Big 12,18,0.302,0.399,137,606,183,39,10,293,17,120,87,17,10,13,153,10,4,,25,5,
2020,Old Dominion,C-USA,16,0.304,0.416,129,549,167,32,5,242,11,118,87,24,8,5,99,14,6,,15,1,
2020,Ole Miss,SEC,17,0.294,0.416,161,565,166,31,1,310,37,152,104,23,13,4,163,4,3,,28,3,
2020,Omaha,Summit League,14,0.241,0.331,65,448,108,32,6,167,5,56,52,11,5,10,119,13,6,,11,4,
2020,Oral Roberts,Summit League,16,0.236,0.319,63,543,128,13,1,188,15,58,59,9,4,3,129,10,5,,5,1,
2020,Oregon,Pac-12,15,0.276,0.4,91,518,143,21,6,203,9,87,84,28,8,7,124,16,4,,13,6,
